"X","word","freq","sector","avg.freq"
"13904","compiled",1,3,1.33333333333333
"18094","compiled",1,4,1.33333333333333
"7205","confidential",2,2,1.33333333333333
"22766","confidential",1,5,1.33333333333333
"26556","confidential",1,6,1.33333333333333
"8919","consult",1,2,1.33333333333333
"16969","consult",2,4,1.33333333333333
"26584","consult",1,6,1.33333333333333
"9066","deepen",1,2,1.33333333333333
"13217","deepen",2,3,1.33333333333333
"22892","deepen",1,5,1.33333333333333
"9092","democratize",1,2,1.33333333333333
"17003","democratize",2,4,1.33333333333333
"22908","democratize",1,5,1.33333333333333
"9127","designating",1,2,1.33333333333333
"17008","designating",2,4,1.33333333333333
"22928","designating",1,5,1.33333333333333
"9129","designers",1,2,1.33333333333333
"17009","designers",2,4,1.33333333333333
"26679","designers",1,6,1.33333333333333
"9166","diminished",1,2,1.33333333333333
"18290","diminished",1,4,1.33333333333333
"21856","diminished",2,5,1.33333333333333
"9240","doesn",1,2,1.33333333333333
"18327","doesn",1,4,1.33333333333333
"21872","doesn",2,5,1.33333333333333
"9243","dominated",1,2,1.33333333333333
"14091","dominated",1,3,1.33333333333333
"25849","dominated",2,6,1.33333333333333
"7341","embraced",2,2,1.33333333333333
"14131","embraced",1,3,1.33333333333333
"26752","embraced",1,6,1.33333333333333
"9335","ending",1,2,1.33333333333333
"14141","ending",1,3,1.33333333333333
"25868","ending",2,6,1.33333333333333
"7349","enforcing",2,2,1.33333333333333
"18402","enforcing",1,4,1.33333333333333
"23085","enforcing",1,5,1.33333333333333
"9349","enrich",1,2,1.33333333333333
"13261","enrich",2,3,1.33333333333333
"18412","enrich",1,4,1.33333333333333
"9413","excellent",1,2,1.33333333333333
"14188","excellent",1,3,1.33333333333333
"21909","excellent",2,5,1.33333333333333
"9420","excluded",1,2,1.33333333333333
"13274","excluded",2,3,1.33333333333333
"18455","excluded",1,4,1.33333333333333
"7380","expression;",2,2,1.33333333333333
"14202","expression;",1,3,1.33333333333333
"18478","expression;",1,4,1.33333333333333
"9480","fake",1,2,1.33333333333333
"17075","fake",2,4,1.33333333333333
"23175","fake",1,5,1.33333333333333
"7397","fifth",2,2,1.33333333333333
"18508","fifth",1,4,1.33333333333333
"23190","fifth",1,5,1.33333333333333
"9575","forward-looking",1,2,1.33333333333333
"14245","forward-looking",1,3,1.33333333333333
"21945","forward-looking",2,5,1.33333333333333
"9584","framed",1,2,1.33333333333333
"13302","framed",2,3,1.33333333333333
"18549","framed",1,4,1.33333333333333
"9626","generating",1,2,1.33333333333333
"18576","generating",1,4,1.33333333333333
"21960","generating",2,5,1.33333333333333
"7436","governance)",2,2,1.33333333333333
"14291","governance)",1,3,1.33333333333333
"23273","governance)",1,5,1.33333333333333
"9686","gratitude",1,2,1.33333333333333
"13321","gratitude",2,3,1.33333333333333
"23286","gratitude",1,5,1.33333333333333
"7479","ignorance",2,2,1.33333333333333
"14365","ignorance",1,3,1.33333333333333
"26968","ignorance",1,6,1.33333333333333
"7480","ignore",2,2,1.33333333333333
"18681","ignore",1,4,1.33333333333333
"23365","ignore",1,5,1.33333333333333
"7482","immediately",2,2,1.33333333333333
"18690","immediately",1,4,1.33333333333333
"23374","immediately",1,5,1.33333333333333
"7496","incumbent",2,2,1.33333333333333
"23396","incumbent",1,5,1.33333333333333
"27001","incumbent",1,6,1.33333333333333
"7500","infancy",2,2,1.33333333333333
"18741","infancy",1,4,1.33333333333333
"27008","infancy",1,6,1.33333333333333
"9886","information;",1,2,1.33333333333333
"13343","information;",2,3,1.33333333333333
"18747","information;",1,4,1.33333333333333
"7531","internet-based",2,2,1.33333333333333
"14421","internet-based",1,3,1.33333333333333
"27053","internet-based",1,6,1.33333333333333
"7534","interpretations",2,2,1.33333333333333
"18793","interpretations",1,4,1.33333333333333
"23465","interpretations",1,5,1.33333333333333
"7535","interrelated",2,2,1.33333333333333
"18795","interrelated",1,4,1.33333333333333
"23467","interrelated",1,5,1.33333333333333
"7538","intrinsic",2,2,1.33333333333333
"18805","intrinsic",1,4,1.33333333333333
"27066","intrinsic",1,6,1.33333333333333
"9995","ipv6",1,2,1.33333333333333
"14445","ipv6",1,3,1.33333333333333
"17189","ipv6",2,4,1.33333333333333
"10009","issue-based",1,2,1.33333333333333
"14447","issue-based",1,3,1.33333333333333
"17192","issue-based",2,4,1.33333333333333
"10133","lie",1,2,1.33333333333333
"13387","lie",2,3,1.33333333333333
"18916","lie",1,4,1.33333333333333
"7589","likelihood",2,2,1.33333333333333
"18917","likelihood",1,4,1.33333333333333
"23581","likelihood",1,5,1.33333333333333
"10204","manufacturers",1,2,1.33333333333333
"23634","manufacturers",1,5,1.33333333333333
"26012","manufacturers",2,6,1.33333333333333
"7620","manufacturing",2,2,1.33333333333333
"23635","manufacturing",1,5,1.33333333333333
"27177","manufacturing",1,6,1.33333333333333
"7625","marketplace",2,2,1.33333333333333
"14524","marketplace",1,3,1.33333333333333
"27180","marketplace",1,6,1.33333333333333
"7644","mirror",2,2,1.33333333333333
"23681","mirror",1,5,1.33333333333333
"27209","mirror",1,6,1.33333333333333
"7651","modifications",2,2,1.33333333333333
"23698","modifications",1,5,1.33333333333333
"27219","modifications",1,6,1.33333333333333
"10322","monitored",1,2,1.33333333333333
"17262","monitored",2,4,1.33333333333333
"23701","monitored",1,5,1.33333333333333
"10426","non-exhaustive",1,2,1.33333333333333
"17280","non-exhaustive",2,4,1.33333333333333
"23759","non-exhaustive",1,5,1.33333333333333
"10445","notions",1,2,1.33333333333333
"17285","notions",2,4,1.33333333333333
"27288","notions",1,6,1.33333333333333
"10516","organizations)",1,2,1.33333333333333
"13435","organizations)",2,3,1.33333333333333
"19159","organizations)",1,4,1.33333333333333
"7717","originally",2,2,1.33333333333333
"14636","originally",1,3,1.33333333333333
"19207","originally",1,4,1.33333333333333
"10552","others;",1,2,1.33333333333333
"14637","others;",1,3,1.33333333333333
"17305","others;",2,4,1.33333333333333
"10566","overly",1,2,1.33333333333333
"19218","overly",1,4,1.33333333333333
"22143","overly",2,5,1.33333333333333
"10634","permission-less",1,2,1.33333333333333
"14684","permission-less",1,3,1.33333333333333
"26066","permission-less",2,6,1.33333333333333
"10655","philosophy",1,2,1.33333333333333
"22158","philosophy",2,5,1.33333333333333
"27388","philosophy",1,6,1.33333333333333
"10671","placing",1,2,1.33333333333333
"17324","placing",2,4,1.33333333333333
"23906","placing",1,5,1.33333333333333
"10712","post",1,2,1.33333333333333
"22175","post",2,5,1.33333333333333
"27417","post",1,6,1.33333333333333
"10748","preparing",1,2,1.33333333333333
"17335","preparing",2,4,1.33333333333333
"23946","preparing",1,5,1.33333333333333
"7793","producing",2,2,1.33333333333333
"19337","producing",1,4,1.33333333333333
"27445","producing",1,6,1.33333333333333
"10815","proportional",1,2,1.33333333333333
"17350","proportional",2,4,1.33333333333333
"23984","proportional",1,5,1.33333333333333
"10932","refined",1,2,1.33333333333333
"17375","refined",2,4,1.33333333333333
"24043","refined",1,5,1.33333333333333
"7852","remotely",2,2,1.33333333333333
"24063","remotely",1,5,1.33333333333333
"27525","remotely",1,6,1.33333333333333
"10975","renew",1,2,1.33333333333333
"14810","renew",1,3,1.33333333333333
"26133","renew",2,6,1.33333333333333
"10993","representativeness",1,2,1.33333333333333
"13509","representativeness",2,3,1.33333333333333
"24073","representativeness",1,5,1.33333333333333
"7873","restraint",2,2,1.33333333333333
"19477","restraint",1,4,1.33333333333333
"24095","restraint",1,5,1.33333333333333
"7895","rubric",2,2,1.33333333333333
"19512","rubric",1,4,1.33333333333333
"24128","rubric",1,5,1.33333333333333
"7919","sensory",2,2,1.33333333333333
"14884","sensory",1,3,1.33333333333333
"27603","sensory",1,6,1.33333333333333
"7970","sponsored",2,2,1.33333333333333
"24248","sponsored",1,5,1.33333333333333
"27652","sponsored",1,6,1.33333333333333
"11281","ssac",1,2,1.33333333333333
"17452","ssac",2,4,1.33333333333333
"27655","ssac",1,6,1.33333333333333
"11287","stakeholders)",1,2,1.33333333333333
"19642","stakeholders)",1,4,1.33333333333333
"22287","stakeholders)",2,5,1.33333333333333
"7978","state-centric",2,2,1.33333333333333
"19649","state-centric",1,4,1.33333333333333
"27668","state-centric",1,6,1.33333333333333
"11319","stifle",1,2,1.33333333333333
"13564","stifle",2,3,1.33333333333333
"24272","stifle",1,5,1.33333333333333
"7983","stipulate",2,2,1.33333333333333
"19657","stipulate",1,4,1.33333333333333
"27673","stipulate",1,6,1.33333333333333
"7993","submarine",2,2,1.33333333333333
"14961","submarine",1,3,1.33333333333333
"24296","submarine",1,5,1.33333333333333
"8009","suspicion",2,2,1.33333333333333
"14982","suspicion",1,3,1.33333333333333
"27705","suspicion",1,6,1.33333333333333
"8025","television",2,2,1.33333333333333
"19735","television",1,4,1.33333333333333
"24356","television",1,5,1.33333333333333
"11469","thereof",1,2,1.33333333333333
"17485","thereof",2,4,1.33333333333333
"24370","thereof",1,5,1.33333333333333
"11513","traditions",1,2,1.33333333333333
"13600","traditions",2,3,1.33333333333333
"27753","traditions",1,6,1.33333333333333
"8046","treat",2,2,1.33333333333333
"24418","treat",1,5,1.33333333333333
"27767","treat",1,6,1.33333333333333
"11542","tunisia",1,2,1.33333333333333
"13604","tunisia",2,3,1.33333333333333
"19807","tunisia",1,4,1.33333333333333
"8052","turning",2,2,1.33333333333333
"15060","turning",1,3,1.33333333333333
"24431","turning",1,5,1.33333333333333
"8056","unable",2,2,1.33333333333333
"15067","unable",1,3,1.33333333333333
"27782","unable",1,6,1.33333333333333
"11577","underlining",1,2,1.33333333333333
"13609","underlining",2,3,1.33333333333333
"24449","underlining",1,5,1.33333333333333
"8098","water",2,2,1.33333333333333
"15136","water",1,3,1.33333333333333
"27840","water",1,6,1.33333333333333
"8111","why",2,2,1.33333333333333
"19942","why",1,4,1.33333333333333
"24568","why",1,5,1.33333333333333
"11819","wishes",1,2,1.33333333333333
"19950","wishes",1,4,1.33333333333333
"22384","wishes",2,5,1.33333333333333
"11854","zealand",1,2,1.33333333333333
"19980","zealand",1,4,1.33333333333333
"26257","zealand",2,6,1.33333333333333
"13926","confusion",1,3,1.33333333333333
"22769","confusion",1,5,1.33333333333333
"25793","confusion",2,6,1.33333333333333
"13986","craft",1,3,1.33333333333333
"21819","craft",2,5,1.33333333333333
"26625","craft",1,6,1.33333333333333
"14019","decision-makers",1,3,1.33333333333333
"18233","decision-makers",1,4,1.33333333333333
"21830","decision-makers",2,5,1.33333333333333
"13221","denmark",2,3,1.33333333333333
"18259","denmark",1,4,1.33333333333333
"22913","denmark",1,5,1.33333333333333
"14082","diversification",1,3,1.33333333333333
"22998","diversification",1,5,1.33333333333333
"25843","diversification",2,6,1.33333333333333
"14320","healthcare",1,3,1.33333333333333
"21982","healthcare",2,5,1.33333333333333
"26925","healthcare",1,6,1.33333333333333
"14603","noteworthy",1,3,1.33333333333333
"17283","noteworthy",2,4,1.33333333333333
"23766","noteworthy",1,5,1.33333333333333
"14704","politicized",1,3,1.33333333333333
"19284","politicized",1,4,1.33333333333333
"22172","politicized",2,5,1.33333333333333
"14953","streamlining",1,3,1.33333333333333
"19665","streamlining",1,4,1.33333333333333
"22294","streamlining",2,5,1.33333333333333
"15004","temporary",1,3,1.33333333333333
"17481","temporary",2,4,1.33333333333333
"24357","temporary",1,5,1.33333333333333
"15036","totally",1,3,1.33333333333333
"22335","totally",2,5,1.33333333333333
"27746","totally",1,6,1.33333333333333
"13611","underscore",2,3,1.33333333333333
"19833","underscore",1,4,1.33333333333333
"24453","underscore",1,5,1.33333333333333
"18298","discusses",1,4,1.33333333333333
"21862","discusses",2,5,1.33333333333333
"26700","discusses",1,6,1.33333333333333
"18953","manager",1,4,1.33333333333333
"23631","manager",1,5,1.33333333333333
"26010","manager",2,6,1.33333333333333
"17486","thoughtful",2,4,1.33333333333333
"24376","thoughtful",1,5,1.33333333333333
"27728","thoughtful",1,6,1.33333333333333
"2249","achievements",1,1,1.25
"8287","achievements",1,2,1.25
"13099","achievements",2,3,1.25
"22405","achievements",1,5,1.25
"2265","adequacy",1,1,1.25
"7005","adequacy",2,2,1.25
"22417","adequacy",1,5,1.25
"26283","adequacy",1,6,1.25
"2504","clarified",1,1,1.25
"7167","clarified",2,2,1.25
"13860","clarified",1,3,1.25
"22701","clarified",1,5,1.25
"2526","collaborating",1,1,1.25
"13872","collaborating",1,3,1.25
"22717","collaborating",1,5,1.25
"25785","collaborating",2,6,1.25
"2656","covers",1,1,1.25
"13985","covers",1,3,1.25
"16986","covers",2,4,1.25
"26624","covers",1,6,1.25
"1534","cyber-attacks",2,1,1.25
"9012","cyber-attacks",1,2,1.25
"14003","cyber-attacks",1,3,1.25
"22864","cyber-attacks",1,5,1.25
"1536","cyber-crime",2,1,1.25
"9015","cyber-crime",1,2,1.25
"14004","cyber-crime",1,3,1.25
"22865","cyber-crime",1,5,1.25
"2700","deciding",1,1,1.25
"7264","deciding",2,2,1.25
"14018","deciding",1,3,1.25
"18232","deciding",1,4,1.25
"1560","deserve",2,1,1.25
"14046","deserve",1,3,1.25
"18265","deserve",1,4,1.25
"22926","deserve",1,5,1.25
"1569","distort",2,1,1.25
"9220","distort",1,2,1.25
"18311","distort",1,4,1.25
"22991","distort",1,5,1.25
"2846","embody",1,1,1.25
"7339","embody",2,2,1.25
"18381","embody",1,4,1.25
"23061","embody",1,5,1.25
"2865","endorsing",1,1,1.25
"7348","endorsing",2,2,1.25
"14142","endorsing",1,3,1.25
"23082","endorsing",1,5,1.25
"2893","essentially",1,1,1.25
"7360","essentially",2,2,1.25
"23117","essentially",1,5,1.25
"26790","essentially",1,6,1.25
"3037","governments)",1,1,1.25
"9660","governments)",1,2,1.25
"13320","governments)",2,3,1.25
"18593","governments)",1,4,1.25
"1683","guard",2,1,1.25
"9704","guard",1,2,1.25
"14307","guard",1,3,1.25
"23295","guard",1,5,1.25
"3058","having",1,1,1.25
"7455","having",2,2,1.25
"14318","having",1,3,1.25
"26924","having",1,6,1.25
"3197","invites",1,1,1.25
"9986","invites",1,2,1.25
"14442","invites",1,3,1.25
"25965","invites",2,6,1.25
"3226","justified",1,1,1.25
"7565","justified",2,2,1.25
"18861","justified",1,4,1.25
"23525","justified",1,5,1.25
"3383","nationality",1,1,1.25
"10375","nationality",1,2,1.25
"19055","nationality",1,4,1.25
"22110","nationality",2,5,1.25
"3403","none",1,1,1.25
"7684","none",2,2,1.25
"19091","none",1,4,1.25
"27276","none",1,6,1.25
"3417","notably",1,1,1.25
"10442","notably",1,2,1.25
"13425","notably",2,3,1.25
"27283","notably",1,6,1.25
"1884","partnerships",2,1,1.25
"14664","partnerships",1,3,1.25
"19235","partnerships",1,4,1.25
"27352","partnerships",1,6,1.25
"1911","pornography",2,1,1.25
"10706","pornography",1,2,1.25
"19287","pornography",1,4,1.25
"23923","pornography",1,5,1.25
"1947","raises",2,1,1.25
"10878","raises",1,2,1.25
"14766","raises",1,3,1.25
"19381","raises",1,4,1.25
"3746","runs",1,1,1.25
"7897","runs",2,2,1.25
"19516","runs",1,4,1.25
"27575","runs",1,6,1.25
"3764","scalable",1,1,1.25
"7906","scalable",2,2,1.25
"24145","scalable",1,5,1.25
"27588","scalable",1,6,1.25
"3769","schools",1,1,1.25
"7908","schools",2,2,1.25
"19532","schools",1,4,1.25
"27589","schools",1,6,1.25
"3777","secondly",1,1,1.25
"13532","secondly",2,3,1.25
"24153","secondly",1,5,1.25
"27592","secondly",1,6,1.25
"3794","sent",1,1,1.25
"7920","sent",2,2,1.25
"19563","sent",1,4,1.25
"27604","sent",1,6,1.25
"3799","serving",1,1,1.25
"7926","serving",2,2,1.25
"14888","serving",1,3,1.25
"24177","serving",1,5,1.25
"3924","swift",1,1,1.25
"8013","swift",2,2,1.25
"14985","swift",1,3,1.25
"24326","swift",1,5,1.25
"3940","telephony",1,1,1.25
"11447","telephony",1,2,1.25
"15003","telephony",1,3,1.25
"22324","telephony",2,5,1.25
"3942","tend",1,1,1.25
"8027","tend",2,2,1.25
"24359","tend",1,5,1.25
"27719","tend",1,6,1.25
"3983","transforming",1,1,1.25
"8040","transforming",2,2,1.25
"24410","transforming",1,5,1.25
"27758","transforming",1,6,1.25
"4060","viable",1,1,1.25
"11707","viable",1,2,1.25
"24515","viable",1,5,1.25
"26233","viable",2,6,1.25
"4103","wgig",1,1,1.25
"11789","wgig",1,2,1.25
"15146","wgig",1,3,1.25
"26239","wgig",2,6,1.25
"8479","art",1,2,1.25
"13122","art",2,3,1.25
"17802","art",1,4,1.25
"22508","art",1,5,1.25
"7093","avoided",2,2,1.25
"13776","avoided",1,3,1.25
"17852","avoided",1,4,1.25
"26401","avoided",1,6,1.25
"8853","composed",1,2,1.25
"18103","composed",1,4,1.25
"21789","composed",2,5,1.25
"26541","composed",1,6,1.25
"7201","concerted",2,2,1.25
"13917","concerted",1,3,1.25
"18120","concerted",1,4,1.25
"26548","concerted",1,6,1.25
"8941","cooperating",1,2,1.25
"13966","cooperating",1,3,1.25
"16978","cooperating",2,4,1.25
"26603","cooperating",1,6,1.25
"7239","counter",2,2,1.25
"13979","counter",1,3,1.25
"18182","counter",1,4,1.25
"22831","counter",1,5,1.25
"9156","differ",1,2,1.25
"14057","differ",1,3,1.25
"22953","differ",1,5,1.25
"25834","differ",2,6,1.25
"9170","directed",1,2,1.25
"14066","directed",1,3,1.25
"21857","directed",2,5,1.25
"26692","directed",1,6,1.25
"7323","duration",2,2,1.25
"14104","duration",1,3,1.25
"18343","duration",1,4,1.25
"23031","duration",1,5,1.25
"9457","extension",1,2,1.25
"13281","extension",2,3,1.25
"23163","extension",1,5,1.25
"26821","extension",1,6,1.25
"7406","forming",2,2,1.25
"18539","forming",1,4,1.25
"23217","forming",1,5,1.25
"26855","forming",1,6,1.25
"9750","hierarchy",1,2,1.25
"17127","hierarchy",2,4,1.25
"23330","hierarchy",1,5,1.25
"26929","hierarchy",1,6,1.25
"9766","holding",1,2,1.25
"13330","holding",2,3,1.25
"23343","holding",1,5,1.25
"26935","holding",1,6,1.25
"9823","illicit",1,2,1.25
"18686","illicit",1,4,1.25
"22003","illicit",2,5,1.25
"26972","illicit",1,6,1.25
"7525","interface",2,2,1.25
"18783","interface",1,4,1.25
"23450","interface",1,5,1.25
"27042","interface",1,6,1.25
"10105","legitimation",1,2,1.25
"14489","legitimation",1,3,1.25
"22055","legitimation",2,5,1.25
"27132","legitimation",1,6,1.25
"10295","mitigating",1,2,1.25
"14552","mitigating",1,3,1.25
"17259","mitigating",2,4,1.25
"23687","mitigating",1,5,1.25
"10358","multitude",1,2,1.25
"19040","multitude",1,4,1.25
"22106","multitude",2,5,1.25
"27237","multitude",1,6,1.25
"7692","notwithstanding",2,2,1.25
"14606","notwithstanding",1,3,1.25
"23770","notwithstanding",1,5,1.25
"27290","notwithstanding",1,6,1.25
"10487","opened",1,2,1.25
"14617","opened",1,3,1.25
"17292","opened",2,4,1.25
"27312","opened",1,6,1.25
"10591","participates",1,2,1.25
"19231","participates",1,4,1.25
"22151","participates",2,5,1.25
"27347","participates",1,6,1.25
"10594","partner",1,2,1.25
"14662","partner",1,3,1.25
"17311","partner",2,4,1.25
"27350","partner",1,6,1.25
"10631","performs",1,2,1.25
"14682","performs",1,3,1.25
"19250","performs",1,4,1.25
"26062","performs",2,6,1.25
"7768","poses",2,2,1.25
"14707","poses",1,3,1.25
"23926","poses",1,5,1.25
"27414","poses",1,6,1.25
"7783","price",2,2,1.25
"14731","price",1,3,1.25
"19318","price",1,4,1.25
"27438","price",1,6,1.25
"11187","shift",1,2,1.25
"14898","shift",1,3,1.25
"19582","shift",1,4,1.25
"22269","shift",2,5,1.25
"11494","tomorrow",1,2,1.25
"13596","tomorrow",2,3,1.25
"24393","tomorrow",1,5,1.25
"27742","tomorrow",1,6,1.25
"11687","vehicle",1,2,1.25
"13624","vehicle",2,3,1.25
"19885","vehicle",1,4,1.25
"27817","vehicle",1,6,1.25
"13721","alongside",1,3,1.25
"16871","alongside",2,4,1.25
"22454","alongside",1,5,1.25
"26325","alongside",1,6,1.25
"2434","breaking",1,1,1.2
"7123","breaking",2,2,1.2
"13808","breaking",1,3,1.2
"17922","breaking",1,4,1.2
"26444","breaking",1,6,1.2
"2529","combat",1,1,1.2
"7184","combat",2,2,1.2
"13880","combat",1,3,1.2
"18062","combat",1,4,1.2
"22723","combat",1,5,1.2
"2642","correct",1,1,1.2
"7236","correct",2,2,1.2
"18175","correct",1,4,1.2
"22821","correct",1,5,1.2
"26611","correct",1,6,1.2
"2655","covered",1,1,1.2
"7244","covered",2,2,1.2
"18190","covered",1,4,1.2
"22840","covered",1,5,1.2
"26622","covered",1,6,1.2
"1615","ethnic",2,1,1.2
"9391","ethnic",1,2,1.2
"14170","ethnic",1,3,1.2
"18435","ethnic",1,4,1.2
"26792","ethnic",1,6,1.2
"1648","firstly",2,1,1.2
"9523","firstly",1,2,1.2
"14228","firstly",1,3,1.2
"18521","firstly",1,4,1.2
"23198","firstly",1,5,1.2
"3038","gradually",1,1,1.2
"7438","gradually",2,2,1.2
"14297","gradually",1,3,1.2
"18594","gradually",1,4,1.2
"23279","gradually",1,5,1.2
"1743","invite",2,1,1.2
"9985","invite",1,2,1.2
"14441","invite",1,3,1.2
"18822","invite",1,4,1.2
"23482","invite",1,5,1.2
"3248","lasting",1,1,1.2
"10073","lasting",1,2,1.2
"18879","lasting",1,4,1.2
"22050","lasting",2,5,1.2
"27121","lasting",1,6,1.2
"3351","moment",1,1,1.2
"10313","moment",1,2,1.2
"17261","moment",2,4,1.2
"23700","moment",1,5,1.2
"27220","moment",1,6,1.2
"3459","organizing",1,1,1.2
"7713","organizing",2,2,1.2
"14631","organizing",1,3,1.2
"19160","organizing",1,4,1.2
"23822","organizing",1,5,1.2
"3805","shaped",1,1,1.2
"11180","shaped",1,2,1.2
"14894","shaped",1,3,1.2
"24183","shaped",1,5,1.2
"26165","shaped",2,6,1.2
"3841","sole",1,1,1.2
"11243","sole",1,2,1.2
"13547","sole",2,3,1.2
"19614","sole",1,4,1.2
"27632","sole",1,6,1.2
"2036","spanning",2,1,1.2
"11259","spanning",1,2,1.2
"19630","spanning",1,4,1.2
"24237","spanning",1,5,1.2
"27642","spanning",1,6,1.2
"3992","tremendous",1,1,1.2
"8047","tremendous",2,2,1.2
"15051","tremendous",1,3,1.2
"19801","tremendous",1,4,1.2
"24421","tremendous",1,5,1.2
"10744","preferred",1,2,1.2
"13463","preferred",2,3,1.2
"19305","preferred",1,4,1.2
"23938","preferred",1,5,1.2
"27425","preferred",1,6,1.2
"1382","analyze",2,1,1.16666666666667
"8398","analyze",1,2,1.16666666666667
"13727","analyze",1,3,1.16666666666667
"17751","analyze",1,4,1.16666666666667
"22468","analyze",1,5,1.16666666666667
"26334","analyze",1,6,1.16666666666667
"2548","compatible",1,1,1.16666666666667
"7189","compatible",2,2,1.16666666666667
"13899","compatible",1,3,1.16666666666667
"18087","compatible",1,4,1.16666666666667
"22738","compatible",1,5,1.16666666666667
"26531","compatible",1,6,1.16666666666667
"2871","enhances",1,1,1.16666666666667
"7350","enhances",2,2,1.16666666666667
"14153","enhances",1,3,1.16666666666667
"18406","enhances",1,4,1.16666666666667
"23088","enhances",1,5,1.16666666666667
"26776","enhances",1,6,1.16666666666667
"3682","relying",1,1,1.16666666666667
"10967","relying",1,2,1.16666666666667
"14806","relying",1,3,1.16666666666667
"19439","relying",1,4,1.16666666666667
"22228","relying",2,5,1.16666666666667
"27520","relying",1,6,1.16666666666667
"2176","(-)",1,1,1
"2177","(+)",1,1,1
"2181","1031",1,1,1
"2183","129",1,1,1
"2184","1(3)",1,1,1
"2185","-16",1,1,1
"2186","(18/07/2008)",1,1,1
"2187","1948)",1,1,1
"2188","1986",1,1,1
"8158","1986",1,2,1
"17577","1986",1,4,1
"2189","-1992",1,1,1
"2190","1992;",1,1,1
"2191","-1996",1,1,1
"2192","1996;",1,1,1
"2193","-1997",1,1,1
"2194","1997;",1,1,1
"2195","1-chic-analysis-procedure>",1,1,1
"2197","/1net",1,1,1
"17581","/1net",1,4,1
"2199","2000;",1,1,1
"2201","2003;",1,1,1
"2203","2007",1,1,1
"8178","2007",1,2,1
"2204","2007;",1,1,1
"2182","2012/12/22",1,1,1
"2205","2012a",1,1,1
"17602","2012a",1,4,1
"2206","2012a)",1,1,1
"2207","2012b",1,1,1
"17603","2012b",1,4,1
"2208","2012b)",1,1,1
"2178","2013/02/08",1,1,1
"2209","217a",1,1,1
"2210","26/07/13",1,1,1
"2211","28/07/13",1,1,1
"2212","29th",1,1,1
"2213","2-web-curriculum-2008-event-publications-page>",1,1,1
"2214","31and",1,1,1
"2215","35)",1,1,1
"2216","-39",1,1,1
"2217","3-web-curriculum-2010-biannual-event-page>",1,1,1
"2218","4-blog-webcurriculum>",1,1,1
"2219","5-web-curriculum-2012-event-page>",1,1,1
"2220","6761",1,1,1
"2221","-7",1,1,1
"13666","-7",1,3,1
"2222","800",1,1,1
"2223","993",1,1,1
"2224","a/810",1,1,1
"2225","(aaronson",1,1,1
"2226","abar",1,1,1
"2227","(abbreviation",1,1,1
"2228","abed",1,1,1
"2229","abertas",1,1,1
"2230","abroad",1,1,1
"2231","absorbing",1,1,1
"8270","absorbing",1,2,1
"2235","access)",1,1,1
"2240","accommodates",1,1,1
"26267","accommodates",1,6,1
"2241","accommodating",1,1,1
"17670","accommodating",1,4,1
"2242","accompanies",1,1,1
"2252","acm",1,1,1
"8289","acm",1,2,1
"2253","acquaintances",1,1,1
"8290","acquaintances",1,2,1
"2255","acquires",1,1,1
"2257","acted",1,1,1
"2258","action;",1,1,1
"2261","adam",1,1,1
"2263","adapting",1,1,1
"13690","adapting",1,3,1
"17683","adapting",1,4,1
"22414","adapting",1,5,1
"2267","adjusted",1,1,1
"2268","adjusting",1,1,1
"2270","administrators",1,1,1
"17692","administrators",1,4,1
"2271","admit",1,1,1
"2275","advisors)",1,1,1
"2277","advocated",1,1,1
"8320","advocated",1,2,1
"13703","advocated",1,3,1
"22430","advocated",1,5,1
"2278","afceachapters",1,1,1
"2282","affirmative",1,1,1
"8324","affirmative",1,2,1
"17704","affirmative",1,4,1
"2284","aggressor",1,1,1
"2287","a/hrc/20/l",1,1,1
"2288","aid",1,1,1
"8349","aid",1,2,1
"2289","air-gapped",1,1,1
"2290","alas",1,1,1
"2292","alignments",1,1,1
"2294","allocating",1,1,1
"17737","allocating",1,4,1
"26324","allocating",1,6,1
"2297","alm",1,1,1
"2298","almouloud",1,1,1
"2300","alteraes",1,1,1
"2301","ambiente",1,1,1
"2302","ambulances",1,1,1
"2303","amendments",1,1,1
"8387","amendments",1,2,1
"17749","amendments",1,4,1
"2305","analyzing",1,1,1
"13728","analyzing",1,3,1
"22470","analyzing",1,5,1
"2307","animal",1,1,1
"2309","ano",1,1,1
"2310","anomaly",1,1,1
"8409","anomaly",1,2,1
"2311","antagonists",1,1,1
"2313","anyway",1,1,1
"2314","(aoc)",1,1,1
"8426","(aoc)",1,2,1
"13738","(aoc)",1,3,1
"17770","(aoc)",1,4,1
"26343","(aoc)",1,6,1
"2315","aoc;",1,1,1
"2316","aos",1,1,1
"22482","aos",1,5,1
"2318","apesar",1,1,1
"2319","aplicada",1,1,1
"2321","apparent",1,1,1
"2322","appeared",1,1,1
"2326","aquino",1,1,1
"2327","archival",1,1,1
"2330","//argentina",1,1,1
"2332","ariel",1,1,1
"2334","(armed",1,1,1
"2335","arms-related",1,1,1
"2336","army",1,1,1
"2338","artchitecture",1,1,1
"2339","(article",1,1,1
"17805","(article",1,4,1
"2342","artmed",1,1,1
"2343","aside",1,1,1
"26369","aside",1,6,1
"2347","asks",1,1,1
"17810","asks",1,4,1
"2348","aspx",1,1,1
"8486","aspx",1,2,1
"17816","aspx",1,4,1
"26375","aspx",1,6,1
"2352","associados",1,1,1
"2353","associao",1,1,1
